,timestamp,motion,temp,cpu_temp
296,1585178850.7627838,0,67.325,"44.0'C
"
297,1585178852.6827562,0,67.2116,"44.0'C
"
298,1585178854.6027412,0,67.325,"44.0'C
"
299,1585178856.522756,0,67.325,"44.0'C
"
300,1585178858.4428196,0,67.2116,"44.0'C
"
301,1585178860.3627331,0,67.325,"44.0'C
"
302,1585178862.2827444,0,67.2116,"44.0'C
"
303,1585178864.202768,0,67.2116,"44.0'C
"
304,1585178866.1227596,0,67.325,"43.0'C
"
305,1585178868.0427656,0,67.2116,"44.0'C
"
306,1585178869.9627454,0,67.2116,"44.0'C
"
307,1585178871.882726,0,67.2116,"44.0'C
"
308,1585178873.8027415,0,67.2116,"44.0'C
"
309,1585178875.7227778,0,67.1,"44.0'C
"
310,1585178877.6427922,0,67.1,"44.0'C
"
311,1585178879.5627594,0,67.1,"44.0'C
"
312,1585178881.4827747,0,67.1,"44.0'C
"
313,1585178883.4027536,0,67.1,"43.0'C
"
314,1585178885.3327785,0,66.98660000000001,"44.0'C
"
315,1585178887.242757,0,67.1,"43.0'C
"
316,1585178889.1627507,0,66.98660000000001,"44.0'C
"
317,1585178891.0827491,0,66.98660000000001,"45.0'C
"
318,1585178893.0027332,0,67.1,"44.0'C
"
319,1585178894.9227717,0,66.98660000000001,"44.0'C
"
320,1585178896.8427713,0,66.98660000000001,"44.0'C
"
321,1585178898.7727518,0,66.98660000000001,"43.0'C
"
322,1585178900.6827774,0,66.98660000000001,"44.0'C
"
323,1585178902.6027372,0,66.98660000000001,"44.0'C
"
324,1585178904.5227656,0,66.98660000000001,"44.0'C
"
325,1585178906.4427655,0,66.98660000000001,"44.0'C
"
326,1585178908.362809,0,66.98660000000001,"45.0'C
"
327,1585178910.282798,1,66.875,"44.0'C
"
328,1585178912.2027493,0,66.875,"44.0'C
"
329,1585178914.1327522,0,66.7616,"44.0'C
"
330,1585178916.0427663,0,66.7616,"44.0'C
"
331,1585178917.9627624,0,66.7616,"44.0'C
"
332,1585178919.8827486,0,66.7616,"43.0'C
"
333,1585178921.8027427,0,66.7616,"44.0'C
"
334,1585178923.722754,0,66.7616,"43.0'C
"
335,1585178925.6427588,0,66.7616,"45.0'C
"
336,1585178927.563188,0,66.7616,"44.0'C
"
337,1585178929.4827754,0,66.7616,"44.0'C
"
338,1585178931.4027326,0,66.65,"44.0'C
"
339,1585178933.3227482,0,66.7616,"43.0'C
"
340,1585178935.2427518,0,66.7616,"44.0'C
"
341,1585178937.162747,0,66.7616,"43.0'C
"
342,1585178939.082747,0,66.7616,"44.0'C
"
343,1585178941.0125563,1,66.875,"44.0'C
"
344,1585178942.9327621,0,66.875,"45.0'C
"
345,1585178944.8427644,0,66.875,"43.0'C
"
346,1585178946.7627728,0,66.875,"43.0'C
"
347,1585178948.6827378,0,66.7616,"44.0'C
"
348,1585178950.6027505,0,66.875,"44.0'C
"
349,1585178952.5227554,0,66.7616,"44.0'C
"
350,1585178954.4427612,0,66.7616,"43.0'C
"
351,1585178956.3627477,0,66.7616,"44.0'C
"
352,1585178958.2827249,0,66.875,"44.0'C
"
353,1585178960.2027419,1,66.875,"43.0'C
"
354,1585178962.1227605,0,66.7616,"43.0'C
"
355,1585178964.0427592,0,66.7616,"44.0'C
"
356,1585178965.9627752,1,66.7616,"44.0'C
"
357,1585178967.8827329,0,66.7616,"44.0'C
"
358,1585178969.8027368,0,66.7616,"43.0'C
"
359,1585178971.7227747,0,66.7616,"43.0'C
"
360,1585178973.642763,0,66.875,"44.0'C
"
361,1585178975.5627468,0,66.7616,"43.0'C
"
362,1585178977.4827695,0,66.7616,"43.0'C
"
363,1585178979.4027364,1,66.7616,"44.0'C
"
364,1585178981.3227782,1,66.7616,"44.0'C
"
365,1585178983.2427785,1,66.7616,"43.0'C
"
366,1585178985.1627345,0,66.7616,"43.0'C
"
367,1585178987.082738,1,66.7616,"43.0'C
"
368,1585178989.0027332,1,66.7616,"43.0'C
"
369,1585178990.9227552,1,66.7616,"44.0'C
"
370,1585178992.8427699,1,66.7616,"44.0'C
"
371,1585178994.762738,0,66.7616,"44.0'C
"
372,1585178996.68273,0,66.65,"43.0'C
"
373,1585178998.6027346,0,66.7616,"44.0'C
"
374,1585179000.522831,0,66.7616,"43.0'C
"
375,1585179002.4427862,0,66.875,"43.0'C
"
376,1585179004.3627653,0,66.7616,"44.0'C
"
377,1585179006.2827678,0,66.875,"44.0'C
"
378,1585179008.202764,0,66.875,"44.0'C
"
379,1585179010.1232226,0,66.875,"43.0'C
"
380,1585179012.0427547,0,66.875,"44.0'C
"
381,1585179013.9627736,0,66.875,"44.0'C
"
382,1585179015.8827717,0,66.7616,"43.0'C
"
383,1585179017.802751,0,66.7616,"44.0'C
"
384,1585179019.7232666,0,66.7616,"43.0'C
"
385,1585179021.642817,0,66.7616,"44.0'C
"
386,1585179023.5627525,1,66.7616,"43.0'C
"
387,1585179025.48273,0,66.875,"44.0'C
"
388,1585179027.4027777,0,66.98660000000001,"44.0'C
"
389,1585179029.3227584,0,66.98660000000001,"44.0'C
"
390,1585179031.2423077,0,66.98660000000001,"45.0'C
"
391,1585179033.162394,0,66.98660000000001,"46.0'C
"
392,1585179035.0829384,0,66.98660000000001,"45.0'C
"
393,1585179037.0027587,0,66.98660000000001,"45.0'C
"
394,1585179038.922821,0,67.1,"44.0'C
"
395,1585179040.8427665,0,66.98660000000001,"43.0'C
"
396,1585179042.7622974,0,67.1,"45.0'C
"
397,1585179044.6827736,0,66.98660000000001,"43.0'C
"
398,1585179046.6027505,0,66.98660000000001,"45.0'C
"
399,1585179048.5227637,0,66.98660000000001,"45.0'C
"
400,1585179050.4427314,0,66.98660000000001,"44.0'C
"
401,1585179052.3627813,1,66.98660000000001,"43.0'C
"
402,1585179054.2827754,0,66.98660000000001,"43.0'C
"
403,1585179056.2027533,0,66.875,"43.0'C
"
404,1585179058.1227832,0,66.875,"44.0'C
"
405,1585179060.0427601,0,66.98660000000001,"45.0'C
"
406,1585179061.9627547,0,66.875,"44.0'C
"
407,1585179063.8827536,0,66.875,"43.0'C
"
408,1585179065.8027468,0,66.875,"43.0'C
"
409,1585179067.7227566,0,66.875,"44.0'C
"
410,1585179069.6427417,0,66.7616,"43.0'C
"
411,1585179071.562738,0,66.7616,"43.0'C
"
412,1585179073.4827294,0,66.7616,"43.0'C
"
413,1585179075.402733,0,66.7616,"44.0'C
"
414,1585179077.3228245,0,66.7616,"44.0'C
"
415,1585179079.242757,0,66.7616,"44.0'C
"
416,1585179081.1627758,0,66.65,"45.0'C
"
417,1585179083.0827463,0,66.7616,"44.0'C
"
418,1585179085.0027418,0,66.65,"44.0'C
"
419,1585179086.922767,0,66.65,"44.0'C
"
420,1585179088.8427122,0,66.65,"44.0'C
"
421,1585179090.7627501,0,66.65,"43.0'C
"
422,1585179092.6827316,0,66.65,"43.0'C
"
423,1585179094.6027343,0,66.7616,"43.0'C
"
424,1585179096.5227735,0,66.65,"43.0'C
"
425,1585179098.4428105,0,66.65,"44.0'C
"
426,1585179100.362755,0,66.65,"43.0'C
"
427,1585179102.2827451,0,66.5366,"44.0'C
"
428,1585179104.2027628,0,66.65,"44.0'C
"
429,1585179106.1227894,0,66.65,"44.0'C
"
430,1585179108.0427392,0,66.65,"44.0'C
"
431,1585179109.962774,0,66.65,"43.0'C
"
432,1585179111.8827515,0,66.7616,"44.0'C
"
433,1585179113.8027656,0,66.7616,"43.0'C
"
434,1585179115.72276,0,66.7616,"44.0'C
"
435,1585179117.6427867,0,66.65,"44.0'C
"
436,1585179119.5627756,0,66.7616,"43.0'C
"
437,1585179121.4827664,0,66.7616,"44.0'C
"
438,1585179123.4027922,0,66.7616,"44.0'C
"
439,1585179125.3227856,0,66.7616,"43.0'C
"
440,1585179127.2427762,0,66.7616,"43.0'C
"
441,1585179129.1627574,0,66.7616,"43.0'C
"
442,1585179131.0827353,0,66.7616,"44.0'C
"
443,1585179133.0027733,0,66.7616,"44.0'C
"
444,1585179134.9227755,0,66.7616,"43.0'C
"
445,1585179136.8427794,0,66.7616,"44.0'C
"
446,1585179138.7627592,0,66.7616,"43.0'C
"
447,1585179140.682739,0,66.7616,"44.0'C
"
448,1585179142.6027408,0,66.7616,"43.0'C
"
449,1585179144.522772,0,66.7616,"44.0'C
"
450,1585179146.4427874,0,66.7616,"44.0'C
"
451,1585179148.3628004,0,66.7616,"43.0'C
"
452,1585179150.2827654,0,66.7616,"44.0'C
"
453,1585179152.202743,0,66.7616,"44.0'C
"
454,1585179154.1227713,0,66.7616,"43.0'C
"
455,1585179156.0427914,0,66.7616,"44.0'C
"
456,1585179157.9627686,0,66.65,"43.0'C
"
457,1585179159.882758,0,66.7616,"44.0'C
"
458,1585179161.8027544,0,66.65,"43.0'C
"
459,1585179163.722789,0,66.65,"44.0'C
"
460,1585179165.6427698,0,66.65,"43.0'C
"
461,1585179167.562759,0,66.65,"44.0'C
"
462,1585179169.482787,0,66.65,"44.0'C
"
463,1585179171.4027429,0,66.65,"43.0'C
"
464,1585179173.322758,0,66.65,"44.0'C
"
465,1585179175.2427762,0,66.65,"44.0'C
"
466,1585179177.1624475,1,66.65,"44.0'C
"
467,1585179179.0827553,0,66.65,"44.0'C
"
468,1585179181.002774,0,66.65,"43.0'C
"
469,1585179182.922821,0,66.65,"44.0'C
"
470,1585179184.8427677,0,66.65,"44.0'C
"
471,1585179186.7627835,0,66.65,"43.0'C
"
472,1585179188.6827388,0,66.65,"43.0'C
"
473,1585179190.6027155,0,66.65,"43.0'C
"
474,1585179193.4027638,0,66.65,"43.0'C
"
475,1585179195.322755,0,66.65,"43.0'C
"
476,1585179197.242758,0,66.65,"42.0'C
"
477,1585179199.162762,0,66.65,"42.0'C
"
478,1585179201.0827413,0,66.5366,"43.0'C
"
479,1585179203.0030065,1,66.65,"44.0'C
"
480,1585179204.922755,0,66.65,"43.0'C
"
481,1585179206.842763,0,66.65,"44.0'C
"
482,1585179208.762932,0,66.65,"44.0'C
"
483,1585179210.6827378,0,66.7616,"44.0'C
"
484,1585179212.6027482,1,66.7616,"44.0'C
"
485,1585179214.5227659,1,66.7616,"43.0'C
"
486,1585179216.4427547,0,66.7616,"44.0'C
"
487,1585179218.3627489,0,66.7616,"43.0'C
"
488,1585179220.2827256,0,66.65,"43.0'C
"
489,1585179222.2027647,0,66.65,"45.0'C
"
490,1585179224.122768,0,66.65,"43.0'C
"
491,1585179226.042786,1,66.65,"42.0'C
"
492,1585179227.9627624,1,66.65,"43.0'C
"
493,1585179229.882742,1,66.5366,"43.0'C
"
494,1585179231.802745,0,66.65,"43.0'C
"
495,1585179233.7227652,0,66.65,"44.0'C
"
496,1585179235.642799,0,66.5366,"43.0'C
"
497,1585179237.5627542,0,66.5366,"44.0'C
"
498,1585179239.4827578,0,66.65,"42.0'C
"
499,1585179241.4026923,0,66.5366,"43.0'C
"
500,1585179243.3227673,0,66.5366,"43.0'C
"
501,1585179245.2427676,0,66.65,"43.0'C
"
502,1585179247.1727486,0,66.5366,"42.0'C
"
503,1585179249.0828817,0,66.5366,"43.0'C
"
504,1585179251.0027184,0,66.5366,"44.0'C
"
505,1585179252.922821,0,66.65,"43.0'C
"
506,1585179254.8427393,0,66.5366,"43.0'C
"
507,1585179256.7627742,0,66.5366,"44.0'C
"
508,1585179258.6827455,0,66.5366,"43.0'C
"
509,1585179260.6027696,0,66.5366,"42.0'C
"
510,1585179262.5227616,0,66.65,"43.0'C
"
511,1585179264.4427817,0,66.65,"43.0'C
"
512,1585179266.3627553,0,66.7616,"43.0'C
"
513,1585179268.2827382,0,66.65,"43.0'C
"
514,1585179270.2027502,0,66.65,"43.0'C
"
515,1585179272.1227558,0,66.65,"43.0'C
"
516,1585179274.0427952,0,66.65,"44.0'C
"
517,1585179275.9627538,0,66.65,"43.0'C
"
518,1585179277.8827422,0,66.65,"44.0'C
"
519,1585179279.8027127,0,66.65,"43.0'C
"
520,1585179281.7227607,0,66.7616,"44.0'C
"
521,1585179283.6427972,0,66.65,"43.0'C
"
522,1585179285.562757,0,66.7616,"44.0'C
"
523,1585179287.4827678,0,66.5366,"43.0'C
"
